date,Secs-of-year,Calculated Date,"BX,_GSE","BY,_GSE","BZ,_GSE","BY,_GSM ","BZ,_GSM","VX_VELOCITY,_GSE","VY_VELOCITY,_GSE","VZ_VELOCITY,_GSE",TEMPERATURE,SYM
1998,3875100,1998-02-14,4.02,-2.08,-0.98,-1.38,-1.85,-335.9,-16.7,2.5,41719,-11
1998,3875400,1998-02-14,3.98,-2.43,-0.96,-1.69,-1.99,99999.9,99999.9,99999.9,10000000,-12
1998,3875700,1998-02-14,3.67,-2.65,-1.02,-1.85,-2.16,99999.9,99999.9,99999.9,10000000,-14
1998,3876000,1998-02-14,2.33,-3.93,-0.11,-3.4,-1.97,-351.7,-22.8,10.8,60600,-14
1998,3876300,1998-02-14,1.32,-4.47,1.09,-4.45,-1.19,-354.8,-23.3,11.6,61711,-14
1998,3876600,1998-02-14,2.29,-4.07,1.12,-4.11,-0.98,-349.4,-20.1,27.5,68906,-14
1998,3876900,1998-02-14,2.76,-3.59,0.15,-3.22,-1.6,-345.1,-19.6,10,64812,-14
1998,3877200,1998-02-14,3.31,-3.27,-1.11,-2.32,-2.55,-337.8,-21.4,1.2,48059,-13
1998,3877500,1998-02-14,3.64,-3.08,0.23,-2.8,-1.29,-337.8,-20,14.1,48260,-13
1998,3877800,1998-02-14,4.62,-1.5,0.98,-1.79,0.12,-332.5,-12.9,10.8,33646,-13
1998,3878100,1998-02-14,4.82,-0.35,1.46,-1.02,1.11,99999.9,99999.9,99999.9,10000000,-13
1998,3878400,1998-02-14,4.77,-0.27,1.85,-1.14,1.48,-332.6,7.8,45.6,27490,-12
1998,3878700,1998-02-14,4.87,-0.91,1.75,-1.65,1.07,-333.1,1.8,31.1,30526,-13
1998,3879000,1998-02-14,4.55,-2.65,1.13,-2.86,-0.33,-333.9,-12.2,27.5,26090,-13
1998,3879300,1998-02-14,4.61,-0.85,1.93,-1.7,1.25,-331.8,5.2,33.7,28379,-12
1998,3879600,1998-02-14,4.76,-1.37,2.01,-2.19,1.06,-332.4,1.2,38.5,29463,-11
1998,3879900,1998-02-14,4.5,-2.32,1.74,-2.88,0.35,99999.9,99999.9,99999.9,10000000,-11
1998,3880200,1998-02-14,4.49,-2.61,1.44,-2.99,-0.06,-336.8,-13.5,43.8,36906,-10
1998,3880500,1998-02-14,4.54,-2.57,0.89,-2.67,-0.52,-334.8,-14,21.7,34196,-9
1998,3880800,1998-02-14,3.4,-3.11,-1.9,-1.74,-3.2,-346.6,-17.3,16.9,33470,-10
1998,3881100,1998-02-14,2.9,-5,-0.9,-3.87,-3.29,-344.9,-25.8,18.8,59600,-10
1998,3881400,1998-02-14,3.78,-4.81,0.36,-4.33,-2.11,-342.3,-25.8,19.6,52849,-9
1998,3881700,1998-02-14,3.48,-4.76,1.78,-5.01,-0.86,-346,-24.9,26.9,66849,-9
1998,3882000,1998-02-14,3.18,-5.06,1.86,-5.3,-0.95,-349.1,-24.9,29.2,60388,-10
1998,3882300,1998-02-14,3.01,-5.2,1.8,-5.39,-1.08,-349.8,-23.1,40.1,57474,-10
1998,3882600,1998-02-14,3.16,-5.22,0.54,-4.77,-2.19,-345.3,-24.4,21.3,44320,-11
1998,3882900,1998-02-14,1.96,-5.58,-1.8,-3.89,-4.38,-355.2,-24.3,13.3,39189,-11
1998,3883200,1998-02-14,-0.77,-4.66,-3.88,-2.05,-5.71,-372.9,-18.4,-9.5,31305,-10
1998,3883500,1998-02-14,-0.35,-5.15,-3.03,-2.9,-5.23,-370.2,-18.1,-8.9,48156,-9
1998,3883800,1998-02-14,0.13,-6.13,-2.3,-4.11,-5.1,-381.4,-25.7,8.4,41949,-9
1998,3884100,1998-02-14,-0.93,-6.06,-2.13,-4.13,-4.91,99999.9,99999.9,99999.9,10000000,-9
1998,3884400,1998-02-14,-0.67,-6.52,-2.63,-4.28,-5.58,99999.9,99999.9,99999.9,10000000,-9
1998,3884700,1998-02-14,-0.96,-6.01,-3.7,-3.29,-6.25,-369.9,-19.1,5.2,27013,-10
1998,3885000,1998-02-14,-1.28,-5.47,-4.25,-2.55,-6.45,99999.9,99999.9,99999.9,10000000,-10
1998,3885300,1998-02-14,-1.75,-5.48,-3.77,-2.8,-6.04,99999.9,99999.9,99999.9,10000000,-10
1998,3885600,1998-02-14,-1.61,-5.8,-3.16,-3.38,-5.67,99999.9,99999.9,99999.9,10000000,-10
1998,3885900,1998-02-14,-1.19,-6.63,-1.93,-4.72,-5.04,99999.9,99999.9,99999.9,10000000,-11
1998,3886200,1998-02-14,-0.85,-6.47,-2.17,-4.47,-5.16,-371.2,-21.7,24.4,26028,-14
1998,3886500,1998-02-14,-0.17,-6.29,-1.97,-4.42,-4.89,-366.9,-22.4,3.2,40841,-15
1998,3886800,1998-02-14,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-15
1998,3887100,1998-02-14,-0.01,-6.69,-0.82,-5.35,-4.1,-365.8,-17.3,20.5,34356,-15
1998,3887400,1998-02-14,-0.48,-6.78,-1.21,-5.24,-4.48,-371.3,-15.8,14.9,30534,-16
1998,3887700,1998-02-14,-1.51,-6.27,-2.11,-4.34,-4.99,-374.6,-19.2,7.2,31059,-16
1998,3888000,1998-02-15,-2.45,-5.51,-3.12,-3.18,-5.47,-377.5,-19.6,2.8,31449,-17
1998,3888300,1998-02-15,-2.66,-5.47,-2.78,-3.32,-5.16,-381.6,-14.4,3,32314,-16
1998,3888600,1998-02-15,-2.63,-5.75,-2.92,-3.5,-5.41,-381,-16.4,14.1,28246,-16
1998,3888900,1998-02-15,-2.34,-4.97,-4.39,-2.09,-6.29,-379,-15,12.4,33634,-16
1998,3889200,1998-02-15,-2.28,-4.99,-4.54,-2.05,-6.43,-373.5,-15.7,-13.1,40170,-15
1998,3889500,1998-02-15,-2.33,-6.38,-3.25,-3.9,-6.01,99999.9,99999.9,99999.9,10000000,-15
1998,3889800,1998-02-15,-2.45,-5.55,-3.97,-2.83,-6.21,-379,-14.9,-0.7,31197,-17
1998,3890100,1998-02-15,-2.87,-4.59,-4.77,-1.61,-6.42,-378.7,-15.7,-4.8,32457,-16
1998,3890400,1998-02-15,-2.87,-5.47,-4.21,-2.66,-6.38,99999.9,99999.9,99999.9,10000000,-15
1998,3890700,1998-02-15,-2.7,-4.94,-4.93,-1.85,-6.73,99999.9,99999.9,99999.9,10000000,-17
1998,3891000,1998-02-15,-2.56,-4.57,-5.25,-1.38,-6.82,99999.9,99999.9,99999.9,10000000,-16
1998,3891300,1998-02-15,-3.06,-3.77,-5.24,-0.7,-6.42,99999.9,99999.9,99999.9,10000000,-16
1998,3891600,1998-02-15,-4.08,-0.77,-5.97,2.25,-5.58,-378,-6.1,4.2,29770,-17
1998,3891900,1998-02-15,-3.19,-3.1,-5.75,0.11,-6.53,-378.9,-10.8,-9.1,28308,-18
1998,3892200,1998-02-15,-2.74,-2.86,-5.74,0.29,-6.4,-376.9,-12.5,-3.2,32765,-18
1998,3892500,1998-02-15,-3.31,-1.91,-5.61,1.05,-5.84,-378,-7.2,4.3,36321,-19
1998,3892800,1998-02-15,-4.28,-1.58,-5.46,1.25,-5.55,-373.6,-5.9,-3.9,37242,-20
1998,3893100,1998-02-15,-4.57,-2.74,-4.58,-0.2,-5.33,-372.5,-6.8,-2.4,35201,-21
1998,3893400,1998-02-15,-4.41,-2.78,-4.67,-0.2,-5.43,-374.6,-11.1,8,38855,-21
1998,3893700,1998-02-15,-4.33,-2.33,-5.11,0.39,-5.6,-374.2,-9.7,12.2,37182,-21
1998,3894000,1998-02-15,-4.27,-2.45,-5.1,0.26,-5.65,-375.1,-7.2,-1.8,34835,-22
1998,3894300,1998-02-15,-4.44,-2.73,-4.88,-0.11,-5.59,-374,-8,11.2,41761,-22
1998,3894600,1998-02-15,-4.69,-2.67,-4.66,-0.17,-5.37,-374.6,-7.2,4.6,36386,-22
1998,3894900,1998-02-15,-1.84,-5.94,-1.47,-4.57,-4.07,-373.1,-10.5,3.6,36704,-21
1998,3895200,1998-02-15,-2.47,-6.83,-1.65,-5.28,-4.63,-375.4,-19.3,12.3,38846,-23
1998,3895500,1998-02-15,-2.45,-7.28,-1.3,-5.86,-4.52,-372,-23.4,11.1,34982,-24
1998,3895800,1998-02-15,-1.61,-7.35,-0.61,-6.25,-3.92,99999.9,99999.9,99999.9,10000000,-22
1998,3896100,1998-02-15,-1.47,-7.6,-1.14,-6.25,-4.48,99999.9,99999.9,99999.9,10000000,-22
1998,3896400,1998-02-15,-0.98,-7.48,-0.12,-6.62,-3.5,-372.2,-22.8,16.9,29746,-22
1998,3896700,1998-02-15,-0.91,-7.66,-0.53,-6.6,-3.93,-372.2,-23.4,12.4,25572,-20
1998,3897000,1998-02-15,0.53,-6.95,1.2,-6.75,-2.04,-375.4,-24.9,2.9,28426,-20
1998,3897300,1998-02-15,0.38,-6.98,1.31,-6.83,-1.93,-373.4,-28.1,23.9,28981,-19
1998,3897600,1998-02-15,0.09,-6.83,1.73,-6.89,-1.47,-372.7,-26.8,10.8,31013,-18
1998,3897900,1998-02-15,0,-6.61,1.76,-6.71,-1.32,-373.1,-24.7,18,33878,-17
1998,3898200,1998-02-15,-0.24,-6.45,1.09,-6.28,-1.83,-376.8,-22.5,6.8,30244,-17
1998,3898500,1998-02-15,0.71,-6.43,1.52,-6.46,-1.41,-364.2,-22.9,9.7,44226,-15
1998,3898800,1998-02-15,0.33,-6.83,2.29,-7.15,-0.86,-371.2,-20,4.2,41944,-14
1998,3899100,1998-02-15,0.48,-6.82,1.76,-6.92,-1.32,-371,-18.3,-2.7,39866,-14
1998,3899400,1998-02-15,0.86,-6.8,2.34,-7.15,-0.75,-367.7,-22.9,3,44417,-13
1998,3899700,1998-02-15,0.95,-6.58,2.68,-7.1,-0.32,-369.1,-24.2,1.1,40601,-13
1998,3900000,1998-02-15,0.91,-6.51,2.83,-7.09,-0.13,-367.3,-22.7,-0.6,42103,-13
1998,3900300,1998-02-15,0.98,-6.23,3.31,-7.04,0.45,-366.7,-22.2,3.4,41968,-13
1998,3900600,1998-02-15,0.94,-5.82,3.9,-6.9,1.18,-367.1,-17.1,7.4,42366,-14
1998,3900900,1998-02-15,1.13,-5.99,3.65,-6.96,0.91,-365.9,-23.6,5.5,39406,-14
1998,3901200,1998-02-15,1.58,-5.3,4.43,-6.63,1.94,-362.9,-21.5,11.1,41232,-13
1998,3901500,1998-02-15,1.66,-5.5,3.86,-6.58,1.36,-360.1,-22.9,7.3,39728,-13
1998,3901800,1998-02-15,1.27,-5.09,4.47,-6.43,2.11,-362.4,-20.3,12,39664,-13
1998,3902100,1998-02-15,1.16,-5.16,4.28,-6.42,1.94,-363.9,-19.1,6.8,42009,-12
1998,3902400,1998-02-15,1.12,-5.24,3.97,-6.36,1.64,-362,-18,6.6,37365,-12
1998,3902700,1998-02-15,0.86,-5.41,3.65,-6.4,1.31,-361.8,-19.6,6.2,38354,-11
1998,3903000,1998-02-15,0.13,-5.61,3.43,-6.49,1.05,-362.9,-20.6,5.5,36694,-11
1998,3903300,1998-02-15,0.37,-5.57,3.38,-6.43,1.05,-364.2,-21,5.2,38070,-11
1998,3903600,1998-02-15,1.58,-5.12,4.02,-6.24,1.84,-357.8,-19.6,9.8,39512,-10
1998,3903900,1998-02-15,0.96,-5.23,3.84,-6.27,1.66,-358.2,-23.6,8.8,39705,-10
1998,3904200,1998-02-15,1.17,-5.02,4.04,-6.14,1.95,-356.3,-23,11.1,38096,-10
1998,3904500,1998-02-15,1.31,-4.8,4.15,-5.97,2.15,-354.8,-23.4,10.4,36942,-10
1998,3904800,1998-02-15,1.54,-4.28,4.53,-5.61,2.72,-354.4,-21,12.7,40334,-9
1998,3905100,1998-02-15,1.3,-4.61,4.2,-5.79,2.33,-355,-20.7,10.3,41673,-10
1998,3905400,1998-02-15,1.39,-4.89,3.77,-5.89,1.85,-353.9,-24.3,6.9,39764,-10
1998,3905700,1998-02-15,1.59,-4.4,4.33,-5.62,2.56,-352.3,-21.8,10.7,33722,-10
1998,3906000,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-10
1998,3906300,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-10
1998,3906600,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-10
1998,3906900,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-10
1998,3907200,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-11
1998,3907500,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-11
1998,3907800,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-11
1998,3908100,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,3908400,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,3908700,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,3909000,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,3909300,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-12
1998,3909600,1998-02-15,0.52,-4.26,4.37,-5.34,2.95,-352.4,-23.4,4.5,31975,-12
1998,3909900,1998-02-15,0.79,-4.19,4.35,-5.26,2.98,-353,-23.2,4.8,28392,-13
1998,3910200,1998-02-15,1.02,-3.94,4.47,-5.04,3.18,-354,-22,6.1,26829,-14
1998,3910500,1998-02-15,3.62,-4.36,2.67,-4.93,1.36,-354.5,-20.7,8.2,33357,-16
1998,3910800,1998-02-15,4.31,-4.61,1.78,-4.92,0.45,-352.9,-21.1,8.8,39944,-17
1998,3911100,1998-02-15,3.82,-4.88,2.11,-5.27,0.71,-353.8,-21.3,8.7,33694,-17
1998,3911400,1998-02-15,3.7,-5.04,1.95,-5.38,0.54,-352.6,-22.7,7.5,29688,-16
1998,3911700,1998-02-15,3.66,-5.14,1.89,-5.45,0.47,-351.5,-20.1,6.4,28714,-17
1998,3912000,1998-02-15,3.71,-4.98,1.98,-5.32,0.63,-351.9,-22.5,6.8,31119,-17
1998,3912300,1998-02-15,3.55,-4.95,2.29,-5.37,0.95,-350.3,-24.1,6.3,26910,-17
1998,3912600,1998-02-15,4.05,-4.6,2.09,-4.97,0.87,-349.3,-22.6,2.7,32077,-17
1998,3912900,1998-02-15,3.87,-4.61,2.19,-5.01,0.98,-348.9,-22.3,-0.3,33252,-17
1998,3913200,1998-02-15,3.72,-4.8,1.98,-5.14,0.75,-348.1,-19.7,-3.4,32516,-17
1998,3913500,1998-02-15,4,-4.53,1.84,-4.84,0.69,-348.7,-19.7,-3.8,35051,-17
1998,3913800,1998-02-15,3.85,-4.14,2.54,-4.62,1.48,-350.9,-20.8,-4.8,34585,-17
1998,3914100,1998-02-15,3.67,-3.74,3.18,-4.38,2.21,-351.7,-18.8,-7.9,34935,-17
1998,3914400,1998-02-15,3.76,-3.97,2.83,-4.52,1.84,-351.5,-19.3,-6.8,38699,-17
1998,3914700,1998-02-15,4.27,-3.82,2.38,-4.26,1.45,-353.2,-16.2,-8.7,41343,-17
1998,3915000,1998-02-15,4.12,-3.72,2.99,-4.29,2.07,-353.6,-16.1,-5.1,31896,-17
1998,3915300,1998-02-15,4.56,-4.09,1.82,-4.39,0.88,-354.4,-17.2,-1.4,34693,-17
1998,3915600,1998-02-15,4.13,-3.19,3.78,-3.93,3,-352.9,-19.4,-6,33481,-17
1998,3915900,1998-02-15,4.36,-3.63,3.69,-4.34,2.83,-356.5,-15.9,-5.9,27254,-18
1998,3916200,1998-02-15,4.78,-4.19,2.92,-4.71,1.96,-359.9,-12,-9.4,24649,-19
1998,3916500,1998-02-15,4.36,-4.72,1.87,-5.01,0.84,-355.8,-15.7,-1.6,31146,-19
1998,3916800,1998-02-15,4.78,-4.54,1.23,-4.69,0.27,-353.5,-16.6,1,33947,-20
1998,3917100,1998-02-15,4.74,-5,0.82,-5.06,-0.21,-356.9,-15.1,-2.2,25053,-20
1998,3917400,1998-02-15,5.24,-4.47,0.75,-4.53,-0.17,-356.8,-14.3,-4.7,23671,-19
1998,3917700,1998-02-15,5.07,-4.62,0.56,-4.64,-0.36,-357,-13.9,-4.5,21127,-20
1998,3918000,1998-02-15,5.2,-4.5,-0.05,-4.41,-0.93,-354.9,-15,-3.8,23702,-20
1998,3918300,1998-02-15,4.61,-5.03,-0.35,-4.87,-1.32,-354.5,-14,-7.9,21701,-21
1998,3918600,1998-02-15,4.29,-5.05,-0.96,-4.77,-1.9,-355.1,-16.2,-9.3,27199,-21
1998,3918900,1998-02-15,4.18,-5.35,-0.57,-5.15,-1.57,-354.8,-16.3,-4.2,20524,-20
1998,3919200,1998-02-15,4.28,-5.4,-0.33,-5.24,-1.33,-356.7,-13.9,-1.7,19734,-20
1998,3919500,1998-02-15,4.21,-5.47,-0.59,-5.26,-1.59,-356,-14.3,-2.1,20982,-21
1998,3919800,1998-02-15,4.26,-5.34,-0.44,-5.17,-1.41,-355.2,-14.5,0,22431,-21
1998,3920100,1998-02-15,4.6,-5.03,-1.21,-4.73,-2.09,-354.9,-14.4,-1.3,23623,-21
1998,3920400,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-22
1998,3920700,1998-02-15,9999.99,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,10000000,-23
1998,3921000,1998-02-15,4.39,-4.01,2.79,-4.43,2.05,99999.9,99999.9,99999.9,10000000,-23
1998,3921300,1998-02-15,4.19,-4.64,2.09,-4.93,1.26,99999.9,99999.9,99999.9,10000000,-23
1998,3921600,1998-02-15,4.81,-4.6,-1.79,-4.22,-2.56,-365.2,-10,19.8,29254,-24
1998,3921900,1998-02-15,4.99,-4.57,-1.15,-4.31,-1.91,-366.6,-12.7,15.7,24138,-24
1998,3922200,1998-02-15,4.94,-4.52,-1.22,-4.25,-1.97,-365.6,-9.9,26.5,24736,-25
1998,3922500,1998-02-15,5.01,-4.42,-1.22,-4.15,-1.94,99999.9,99999.9,99999.9,10000000,-25
1998,3922800,1998-02-15,5.08,-4.37,-0.89,-4.16,-1.61,-367.7,-13.5,21.9,22942,-25
1998,3923100,1998-02-15,5.07,-4.42,-0.75,-4.24,-1.47,-360.6,-9.4,15.1,38186,-25
1998,3923400,1998-02-15,5.17,-4.43,-0.62,-4.27,-1.33,99999.9,99999.9,99999.9,10000000,-25
1998,3923700,1998-02-15,5.26,-4.33,-0.49,-4.19,-1.19,-362,-13.5,16.2,26952,-25
1998,3924000,1998-02-15,5.24,-4.22,-0.71,-4.05,-1.39,99999.9,99999.9,99999.9,10000000,-25
1998,3924300,1998-02-15,5.26,-4.2,-0.64,-4.04,-1.31,-366.5,-0.6,28.2,28103,-24
1998,3924600,1998-02-15,5.33,-4.09,-0.84,-3.9,-1.49,-364.4,-8.5,17.6,23971,-24
1998,3924900,1998-02-15,5.39,-4.03,-0.82,-3.85,-1.45,-361.2,-12.4,24.1,19411,-24
1998,3925200,1998-02-15,5.26,-4.22,-0.85,-4.03,-1.51,-366.3,-9.2,22.4,24374,-24
1998,3925500,1998-02-15,5.34,-4.11,-0.87,-3.92,-1.51,-363.1,-9.5,28,24248,-23
1998,3925800,1998-02-15,5.46,-3.89,-1.21,-3.64,-1.81,-366.1,-4.2,25.5,28019,-23
1998,3926100,1998-02-15,5.6,-3.77,-1.18,-3.53,-1.76,-367.1,-12.1,25.5,22768,-23
1998,3926400,1998-02-15,5.38,-4.06,-1.17,-3.82,-1.79,-363.2,-13,19.4,22299,-23
1998,3926700,1998-02-15,5.52,-3.68,-1.75,-3.36,-2.31,-362.1,-7,26.3,30215,-23
1998,3927000,1998-02-15,5.58,-3.7,-1.75,-3.38,-2.31,-365.1,-5.2,18.2,31931,-23
1998,3927300,1998-02-15,5.68,-3.75,-1.26,-3.5,-1.83,-364.7,-11.4,15.1,24034,-23
1998,3927600,1998-02-15,5.38,-4.2,-0.17,-4.12,-0.83,-365.5,-11.6,14.5,28607,-23
1998,3927900,1998-02-15,5.34,-4.23,-0.66,-4.07,-1.32,-365.9,-11.2,22.8,27702,-23
1998,3928200,1998-02-15,5.2,-4.4,-0.85,-4.21,-1.54,-366.4,-14.4,25.4,24936,-23
1998,3928500,1998-02-15,5.37,-4.14,-1.09,-3.91,-1.73,99999.9,99999.9,99999.9,10000000,-23
1998,3928800,1998-02-15,5.94,-3.3,0.94,-3.41,0.4,99999.9,99999.9,99999.9,10000000,-23
1998,3929100,1998-02-15,5.86,-3.34,1.54,-3.54,0.98,-365.5,-12.8,52.7,22427,-23
1998,3929400,1998-02-15,5.9,-3.33,1.44,-3.52,0.89,99999.9,99999.9,99999.9,10000000,-23
1998,3929700,1998-02-15,5.84,-3.43,1.59,-3.64,1.01,-361.5,-12,51.5,16664,-23
1998,3930000,1998-02-15,5.78,-3.39,1.69,-3.62,1.12,-362.3,-1.1,58.5,20348,-23
1998,3930300,1998-02-15,5.78,-3.46,1.14,-3.6,0.56,-364.2,-8.9,63.7,21695,-23
1998,3930600,1998-02-15,5.78,-3.51,1.12,-3.64,0.53,-383.3,-6.6,58.8,28526,-23
1998,3930900,1998-02-15,5.55,-3.67,1.76,-3.91,1.12,-360.6,-11.5,42.6,19566,-23
1998,3931200,1998-02-15,5.49,-3.8,1.55,-4.01,0.9,-361.4,-10,51,21014,-23
1998,3931500,1998-02-15,5.6,-3.47,1.54,-3.68,0.94,-361.4,-12.4,38.8,22955,-22
1998,3931800,1998-02-15,5.72,-3.41,1.38,-3.6,0.79,-365.1,-9.3,57.6,27149,-22
1998,3932100,1998-02-15,5.53,-3.52,1.35,-3.69,0.73,-361.4,-7.8,44.3,34993,-21
1998,3932400,1998-02-15,5.74,-3.44,0.96,-3.56,0.35,-360.5,-9.9,16.4,37323,-21
1998,3932700,1998-02-15,5.78,-3.13,1.52,-3.35,0.95,-358,-15.6,27.6,23253,-21
1998,3933000,1998-02-15,5.72,-3.5,1.23,-3.66,0.59,-360.5,-15.6,30.9,41329,-21
1998,3933300,1998-02-15,6,-2.18,2.4,-2.57,1.98,-358.4,-14.4,18.2,60835,-20
1998,3933600,1998-02-15,6.13,-1.74,2.4,-2.15,2.05,99999.9,99999.9,99999.9,10000000,-20
1998,3933900,1998-02-15,6.09,-1.99,2.39,-2.39,1.99,99999.9,99999.9,99999.9,10000000,-20
1998,3934200,1998-02-15,6.05,-1.99,2.55,-2.43,2.14,99999.9,99999.9,99999.9,10000000,-19
1998,3934500,1998-02-15,6.06,-2.09,2.72,-2.55,2.29,99999.9,99999.9,99999.9,10000000,-19
1998,3934800,1998-02-15,6.06,-2.07,2.85,-2.56,2.41,99999.9,99999.9,99999.9,10000000,-19
1998,3935100,1998-02-15,6.07,-2.29,2.62,-2.75,2.14,99999.9,99999.9,99999.9,10000000,-19
1998,3935400,1998-02-15,6.07,-2.17,2.32,-2.57,1.86,99999.9,99999.9,99999.9,10000000,-18
1998,3935700,1998-02-15,6.18,-2.39,2.05,-2.74,1.55,99999.9,99999.9,99999.9,10000000,-18
1998,3936000,1998-02-15,6.11,-2.86,2.05,-3.21,1.45,-360.6,-13.8,17.4,35576,-18
1998,3936300,1998-02-15,6.22,-2.69,1.6,-2.96,1.03,-357.5,-11.7,16.8,29187,-18
1998,3936600,1998-02-15,6.13,-3,1.07,-3.15,0.45,-357,-14.7,10.9,34620,-18
1998,3936900,1998-02-15,6.17,-2.53,1.94,-2.87,1.38,-356.5,-10.2,26.7,19704,-18
1998,3937200,1998-02-15,6.12,-3.32,1.16,-3.49,0.45,-358.5,-12.5,10.6,21508,-18
1998,3937500,1998-02-15,5.97,-3.56,1.12,-3.72,0.35,-358.2,-10,23.8,21995,-18
1998,3937800,1998-02-15,5.98,-3.39,1.39,-3.61,0.65,-361.6,-16,20.6,25087,-18
1998,3938100,1998-02-15,6.04,-3.25,1.46,-3.49,0.73,-365.7,-18.5,21.1,28388,-18
1998,3938400,1998-02-15,5.98,-3.57,1.18,-3.74,0.38,-365.1,-13.9,24.4,24727,-17
1998,3938700,1998-02-15,6.02,-3.45,1.19,-3.63,0.4,-364,-11.5,18.9,27686,-17
1998,3939000,1998-02-15,5.84,-3.88,0.74,-3.95,-0.14,-364.5,-15.2,21.7,27877,-17
1998,3939300,1998-02-15,5.98,-3.45,0.89,-3.56,0.09,-363.8,-12.2,43.6,21957,-18
1998,3939600,1998-02-15,6.17,-2.9,1.28,-3.11,0.58,99999.9,99999.9,99999.9,10000000,-17
1998,3939900,1998-02-15,6.27,-2.84,1.03,-3,0.35,-359.5,-11.9,48,19449,-18
1998,3940200,1998-02-15,6.33,-2.85,1.06,-3.01,0.36,-359.2,-12.5,23.9,17800,-17
1998,3940500,1998-02-15,6.29,-2.89,0.93,-3.03,0.22,-358.3,-10.3,36.8,21248,-17
1998,3940800,1998-02-15,6.24,-3.12,0.69,-3.2,-0.08,-356.7,-12.6,50.2,29637,-17
1998,3941100,1998-02-15,6.22,-3.15,0.81,-3.25,0.02,-356.1,-15.8,46.1,40438,-17
1998,3941400,1998-02-15,6.22,-3.23,0.59,-3.27,-0.23,-355.8,-9.9,38.7,40500,-17
1998,3941700,1998-02-15,6.24,-3.16,0.23,-3.12,-0.57,-358.7,-15.3,14.2,21135,-17
1998,3942000,1998-02-15,6.45,-2.92,0.86,-3.04,0.1,-356.9,-10.7,4.5,18806,-17
1998,3942300,1998-02-15,6.61,-2.18,1.69,-2.54,1.07,-355.9,-10.3,5.5,17787,-17
1998,3942600,1998-02-15,6.61,-2.31,1.5,-2.62,0.84,-356.1,-9.1,3.9,18699,-17
1998,3942900,1998-02-15,6.68,-2.43,1.18,-2.65,0.5,-357.7,-6.9,4.1,19340,-17
1998,3943200,1998-02-15,6.41,-3.11,0.69,-3.18,-0.17,-360.6,-14.6,0.9,18986,-17
1998,3943500,1998-02-15,6.05,-3.7,0.41,-3.67,-0.61,-367.2,-23.2,-5,20638,-17
1998,3943800,1998-02-15,6.23,-3.35,0.54,-3.37,-0.41,-365.1,-18.4,-2.2,21750,-17
1998,3944100,1998-02-15,6.4,-2.92,0.9,-3.05,0.05,-363.6,-16.3,0.3,30775,-17
1998,3944400,1998-02-15,6.53,-2.64,1.16,-2.86,0.37,-361.1,-11.7,3,20440,-17
1998,3944700,1998-02-15,6.56,-2.74,0.94,-2.89,0.12,-361.4,-12.9,2,19280,-17
1998,3945000,1998-02-15,6.64,-2.55,0.94,-2.71,0.16,-360.6,-11,1.9,19242,-17
1998,3945300,1998-02-15,6.73,-2.34,1.18,-2.58,0.44,-358,-10.4,0.4,19844,-17
1998,3945600,1998-02-15,6.71,-2.44,0.96,-2.62,0.2,-357.9,-12.3,-1.9,21844,-17
1998,3945900,1998-02-15,6.72,-2.25,1.23,-2.51,0.49,-358.4,-11.6,-0.4,19559,-17
1998,3946200,1998-02-15,6.72,-1.96,1.66,-2.37,0.98,-357.6,-9,2.4,20546,-18
1998,3946500,1998-02-15,6.73,-2.1,1.53,-2.47,0.81,-356.2,-12,2.2,20240,-17
1998,3946800,1998-02-15,6.71,-2.2,1.56,-2.57,0.79,-354.5,-13.1,3,19434,-17
1998,3947100,1998-02-15,6.75,-2.09,1.55,-2.47,0.81,-353.7,-14.3,2.3,20739,-18
1998,3947400,1998-02-15,6.78,-2,1.54,-2.39,0.82,-354.8,-9,3.7,19950,-18
